date,sku_id,destination_dc,units_sold
2025-11-25,SKU-1010,Pune DC,19
2025-11-26,SKU-1010,Pune DC,21
2025-11-27,SKU-1010,Pune DC,17
2025-11-28,SKU-1010,Pune DC,16
2025-11-29,SKU-1010,Pune DC,19
2025-11-30,SKU-1010,Pune DC,21
2025-12-01,SKU-1010,Pune DC,31
2025-12-02,SKU-1010,Pune DC,29
2025-12-03,SKU-1010,Pune DC,26
2025-12-04,SKU-1010,Pune DC,30
2025-12-05,SKU-1010,Pune DC,32
2025-12-06,SKU-1010,Pune DC,30
2025-12-07,SKU-1010,Pune DC,25
2025-12-08,SKU-1010,Pune DC,33
2025-12-09,SKU-1010,Pune DC,29
2025-12-10,SKU-1010,Pune DC,27
2025-12-11,SKU-1010,Pune DC,32
2025-12-12,SKU-1010,Pune DC,27
2025-12-13,SKU-1010,Pune DC,30
2025-12-14,SKU-1010,Pune DC,30
2025-12-15,SKU-1010,Pune DC,30
2025-12-16,SKU-1010,Pune DC,29
2025-12-17,SKU-1010,Pune DC,30
2025-12-18,SKU-1010,Pune DC,28
2025-12-19,SKU-1010,Pune DC,28
2025-12-20,SKU-1010,Pune DC,27
2025-12-21,SKU-1010,Pune DC,30
2025-12-22,SKU-1010,Pune DC,33
2025-12-23,SKU-1010,Pune DC,31
2025-12-24,SKU-1010,Pune DC,29
2025-12-25,SKU-1010,Pune DC,31
2025-12-26,SKU-1010,Pune DC,28
2025-12-27,SKU-1010,Pune DC,26
2025-12-28,SKU-1010,Pune DC,31
2025-12-29,SKU-1010,Pune DC,33
2025-12-30,SKU-1010,Pune DC,26
2025-12-31,SKU-1010,Pune DC,30
2026-01-01,SKU-1010,Pune DC,28
2026-01-02,SKU-1010,Pune DC,31
2026-01-03,SKU-1010,Pune DC,30
2026-01-04,SKU-1010,Pune DC,30
2026-01-05,SKU-1010,Pune DC,25
2026-01-06,SKU-1010,Pune DC,28
2026-01-07,SKU-1010,Pune DC,25
2026-01-08,SKU-1010,Pune DC,26
2026-01-09,SKU-1010,Pune DC,29
2026-01-10,SKU-1010,Pune DC,27
2026-01-11,SKU-1010,Pune DC,28
2026-01-12,SKU-1010,Pune DC,26
2026-01-13,SKU-1010,Pune DC,27
2026-01-14,SKU-1010,Pune DC,25
2026-01-15,SKU-1010,Pune DC,31
2026-01-16,SKU-1010,Pune DC,31
2026-01-17,SKU-1010,Pune DC,29
2026-01-18,SKU-1010,Pune DC,30
2026-01-19,SKU-1010,Pune DC,32
2026-01-20,SKU-1010,Pune DC,31
2026-01-21,SKU-1010,Pune DC,25
2026-01-22,SKU-1010,Pune DC,28
2026-01-23,SKU-1010,Pune DC,33
2026-01-24,SKU-1010,Pune DC,25
2026-01-25,SKU-1010,Pune DC,30
2026-01-26,SKU-1010,Pune DC,31
2026-01-27,SKU-1010,Pune DC,32
2026-01-28,SKU-1010,Pune DC,33
2026-01-29,SKU-1010,Pune DC,30
2026-01-30,SKU-1010,Pune DC,29
2026-01-31,SKU-1010,Pune DC,31
2026-02-01,SKU-1010,Pune DC,19
2026-02-02,SKU-1010,Pune DC,18
2026-02-03,SKU-1010,Pune DC,19
2026-02-04,SKU-1010,Pune DC,19
2026-02-05,SKU-1010,Pune DC,17
2026-02-06,SKU-1010,Pune DC,17
2026-02-07,SKU-1010,Pune DC,18
2026-02-08,SKU-1010,Pune DC,20
2026-02-09,SKU-1010,Pune DC,20
2026-02-10,SKU-1010,Pune DC,17
2026-02-11,SKU-1010,Pune DC,19
2026-02-12,SKU-1010,Pune DC,18
2026-02-13,SKU-1010,Pune DC,19
2026-02-14,SKU-1010,Pune DC,18
2026-02-15,SKU-1010,Pune DC,18
2026-02-16,SKU-1010,Pune DC,17
2026-02-17,SKU-1010,Pune DC,19
2026-02-18,SKU-1010,Pune DC,17
2026-02-19,SKU-1010,Pune DC,20
2026-02-20,SKU-1010,Pune DC,18
2026-02-21,SKU-1010,Pune DC,18
2026-02-22,SKU-1010,Pune DC,20
2026-02-23,SKU-1010,Pune DC,17
2026-02-24,SKU-1010,Pune DC,16
2026-02-25,SKU-1010,Pune DC,20
2026-02-26,SKU-1010,Pune DC,18
2026-02-27,SKU-1010,Pune DC,17
2026-02-28,SKU-1010,Pune DC,17
2026-03-01,SKU-1010,Pune DC,18
2026-03-02,SKU-1010,Pune DC,21
2026-03-03,SKU-1010,Pune DC,16
2026-03-04,SKU-1010,Pune DC,16
2026-03-05,SKU-1010,Pune DC,16
2026-03-06,SKU-1010,Pune DC,19
2026-03-07,SKU-1010,Pune DC,20
2026-03-08,SKU-1010,Pune DC,20
2026-03-09,SKU-1010,Pune DC,19
2026-03-10,SKU-1010,Pune DC,15
2026-03-11,SKU-1010,Pune DC,20
2026-03-12,SKU-1010,Pune DC,17
2026-03-13,SKU-1010,Pune DC,16
2026-03-14,SKU-1010,Pune DC,19
2026-03-15,SKU-1010,Pune DC,15
2026-03-16,SKU-1010,Pune DC,17
2026-03-17,SKU-1010,Pune DC,17
2026-03-18,SKU-1010,Pune DC,16
2026-03-19,SKU-1010,Pune DC,16
2026-03-20,SKU-1010,Pune DC,17
2026-03-21,SKU-1010,Pune DC,18
2026-03-22,SKU-1010,Pune DC,19
2026-03-23,SKU-1010,Pune DC,16
2026-03-24,SKU-1010,Pune DC,18
2026-03-25,SKU-1010,Pune DC,18
2026-03-26,SKU-1010,Pune DC,19
2026-03-27,SKU-1010,Pune DC,18
2026-03-28,SKU-1010,Pune DC,19
2026-03-29,SKU-1010,Pune DC,17
2026-03-30,SKU-1010,Pune DC,18
2026-03-31,SKU-1010,Pune DC,17
2026-04-01,SKU-1010,Pune DC,16
2026-04-02,SKU-1010,Pune DC,19
2026-04-03,SKU-1010,Pune DC,17
2026-04-04,SKU-1010,Pune DC,18
2026-04-05,SKU-1010,Pune DC,20
2026-04-06,SKU-1010,Pune DC,20
2026-04-07,SKU-1010,Pune DC,17
2026-04-08,SKU-1010,Pune DC,16
2026-04-09,SKU-1010,Pune DC,19
2026-04-10,SKU-1010,Pune DC,18
2026-04-11,SKU-1010,Pune DC,20
2026-04-12,SKU-1010,Pune DC,16
2026-04-13,SKU-1010,Pune DC,18
2026-04-14,SKU-1010,Pune DC,16
2026-04-15,SKU-1010,Pune DC,19
2026-04-16,SKU-1010,Pune DC,17
2026-04-17,SKU-1010,Pune DC,20
2026-04-18,SKU-1010,Pune DC,18
2026-04-19,SKU-1010,Pune DC,20
2026-04-20,SKU-1010,Pune DC,20
2026-04-21,SKU-1010,Pune DC,17
2026-04-22,SKU-1010,Pune DC,16
2026-04-23,SKU-1010,Pune DC,19
2026-04-24,SKU-1010,Pune DC,18
2026-04-25,SKU-1010,Pune DC,17
2026-04-26,SKU-1010,Pune DC,18
2026-04-27,SKU-1010,Pune DC,19
2026-04-28,SKU-1010,Pune DC,20
2026-04-29,SKU-1010,Pune DC,17
2026-04-30,SKU-1010,Pune DC,17
2026-05-01,SKU-1010,Pune DC,16
2026-05-02,SKU-1010,Pune DC,17
2026-05-03,SKU-1010,Pune DC,16
2026-05-04,SKU-1010,Pune DC,19
2026-05-05,SKU-1010,Pune DC,17
2026-05-06,SKU-1010,Pune DC,19
2026-05-07,SKU-1010,Pune DC,17
2026-05-08,SKU-1010,Pune DC,17
2026-05-09,SKU-1010,Pune DC,16
2026-05-10,SKU-1010,Pune DC,17
2026-05-11,SKU-1010,Pune DC,19
2026-05-12,SKU-1010,Pune DC,20
2026-05-13,SKU-1010,Pune DC,20
2026-05-14,SKU-1010,Pune DC,19
2026-05-15,SKU-1010,Pune DC,18
2026-05-16,SKU-1010,Pune DC,17
2026-05-17,SKU-1010,Pune DC,17
2026-05-18,SKU-1010,Pune DC,18
2026-05-19,SKU-1010,Pune DC,17
2026-05-20,SKU-1010,Pune DC,17
2026-05-21,SKU-1010,Pune DC,15
2026-05-22,SKU-1010,Pune DC,19
2026-05-23,SKU-1010,Pune DC,19
2026-05-24,SKU-1010,Pune DC,21
2026-05-25,SKU-1010,Pune DC,21
2026-05-26,SKU-1010,Pune DC,20
2026-05-27,SKU-1010,Pune DC,19
2026-05-28,SKU-1010,Pune DC,18
2026-05-29,SKU-1010,Pune DC,15
2026-05-30,SKU-1010,Pune DC,18
2026-05-31,SKU-1010,Pune DC,20
2026-06-01,SKU-1010,Pune DC,17
2026-06-02,SKU-1010,Pune DC,16
2026-06-03,SKU-1010,Pune DC,18
2026-06-04,SKU-1010,Pune DC,18
2026-06-05,SKU-1010,Pune DC,16
2026-06-06,SKU-1010,Pune DC,16
2026-06-07,SKU-1010,Pune DC,18
2026-06-08,SKU-1010,Pune DC,20
2026-06-09,SKU-1010,Pune DC,20
2026-06-10,SKU-1010,Pune DC,17
2026-06-11,SKU-1010,Pune DC,21
2026-06-12,SKU-1010,Pune DC,17
2026-06-13,SKU-1010,Pune DC,17
2026-06-14,SKU-1010,Pune DC,21
2026-06-15,SKU-1010,Pune DC,18
2026-06-16,SKU-1010,Pune DC,17
2026-06-17,SKU-1010,Pune DC,17
2026-06-18,SKU-1010,Pune DC,21
2026-06-19,SKU-1010,Pune DC,19
2026-06-20,SKU-1010,Pune DC,15
2026-06-21,SKU-1010,Pune DC,20
2026-06-22,SKU-1010,Pune DC,20
2026-06-23,SKU-1010,Pune DC,21
2026-06-24,SKU-1010,Pune DC,16
2026-06-25,SKU-1010,Pune DC,17
2026-06-26,SKU-1010,Pune DC,19
2026-06-27,SKU-1010,Pune DC,17
2026-06-28,SKU-1010,Pune DC,16
2026-06-29,SKU-1010,Pune DC,20
2026-06-30,SKU-1010,Pune DC,20
2026-07-01,SKU-1010,Pune DC,17
2026-07-02,SKU-1010,Pune DC,20
2026-07-03,SKU-1010,Pune DC,17
2026-07-04,SKU-1010,Pune DC,21
2026-07-05,SKU-1010,Pune DC,18
2026-07-06,SKU-1010,Pune DC,20
2026-07-07,SKU-1010,Pune DC,18
2026-07-08,SKU-1010,Pune DC,18
2026-07-09,SKU-1010,Pune DC,19
2026-07-10,SKU-1010,Pune DC,20
2026-07-11,SKU-1010,Pune DC,19
2026-07-12,SKU-1010,Pune DC,15
2026-07-13,SKU-1010,Pune DC,18
2026-07-14,SKU-1010,Pune DC,20
2026-07-15,SKU-1010,Pune DC,18
2026-07-16,SKU-1010,Pune DC,16
2026-07-17,SKU-1010,Pune DC,19
2026-07-18,SKU-1010,Pune DC,17
2026-07-19,SKU-1010,Pune DC,18
2026-07-20,SKU-1010,Pune DC,16
2026-07-21,SKU-1010,Pune DC,18
2026-07-22,SKU-1010,Pune DC,17
2026-07-23,SKU-1010,Pune DC,20
2026-07-24,SKU-1010,Pune DC,20
2026-07-25,SKU-1010,Pune DC,20
2026-07-26,SKU-1010,Pune DC,16
2026-07-27,SKU-1010,Pune DC,21
2026-07-28,SKU-1010,Pune DC,20
2026-07-29,SKU-1010,Pune DC,19
2026-07-30,SKU-1010,Pune DC,18
2026-07-31,SKU-1010,Pune DC,16
2026-08-01,SKU-1010,Pune DC,17
2026-08-02,SKU-1010,Pune DC,19
2026-08-03,SKU-1010,Pune DC,18
2026-08-04,SKU-1010,Pune DC,19
2026-08-05,SKU-1010,Pune DC,18
2026-08-06,SKU-1010,Pune DC,20
2026-08-07,SKU-1010,Pune DC,18
2026-08-08,SKU-1010,Pune DC,18
2026-08-09,SKU-1010,Pune DC,16
2026-08-10,SKU-1010,Pune DC,17
2026-08-11,SKU-1010,Pune DC,17
2026-08-12,SKU-1010,Pune DC,20
2026-08-13,SKU-1010,Pune DC,15
2026-08-14,SKU-1010,Pune DC,20
2026-08-15,SKU-1010,Pune DC,20
2026-08-16,SKU-1010,Pune DC,17
2024-08-17,SKU-1010,Chennai DC,16
2024-08-18,SKU-1010,Chennai DC,17
2024-08-19,SKU-1010,Chennai DC,17
2024-08-20,SKU-1010,Chennai DC,15
2024-08-21,SKU-1010,Chennai DC,17
2024-08-22,SKU-1010,Chennai DC,16
2024-08-23,SKU-1010,Chennai DC,13
2024-08-24,SKU-1010,Chennai DC,13
2024-08-25,SKU-1010,Chennai DC,17
2024-08-26,SKU-1010,Chennai DC,15
2024-08-27,SKU-1010,Chennai DC,15
2024-08-28,SKU-1010,Chennai DC,17
2024-08-29,SKU-1010,Chennai DC,14
2024-08-30,SKU-1010,Chennai DC,13
2024-08-31,SKU-1010,Chennai DC,14
2024-09-01,SKU-1010,Chennai DC,13
2024-09-02,SKU-1010,Chennai DC,13
2024-09-03,SKU-1010,Chennai DC,17
2024-09-04,SKU-1010,Chennai DC,15
2024-09-05,SKU-1010,Chennai DC,17
2024-09-06,SKU-1010,Chennai DC,14
2024-09-07,SKU-1010,Chennai DC,15
2024-09-08,SKU-1010,Chennai DC,15
2024-09-09,SKU-1010,Chennai DC,16
2024-09-10,SKU-1010,Chennai DC,14
2024-09-11,SKU-1010,Chennai DC,15
2024-09-12,SKU-1010,Chennai DC,13
2024-09-13,SKU-1010,Chennai DC,16
2024-09-14,SKU-1010,Chennai DC,16
2024-09-15,SKU-1010,Chennai DC,16
2024-09-16,SKU-1010,Chennai DC,16
2024-09-17,SKU-1010,Chennai DC,14
2024-09-18,SKU-1010,Chennai DC,16
2024-09-19,SKU-1010,Chennai DC,15
2024-09-20,SKU-1010,Chennai DC,15
2024-09-21,SKU-1010,Chennai DC,16
2024-09-22,SKU-1010,Chennai DC,16
2024-09-23,SKU-1010,Chennai DC,14
2024-09-24,SKU-1010,Chennai DC,15
2024-09-25,SKU-1010,Chennai DC,15
2024-09-26,SKU-1010,Chennai DC,16
2024-09-27,SKU-1010,Chennai DC,16
2024-09-28,SKU-1010,Chennai DC,13
2024-09-29,SKU-1010,Chennai DC,16
2024-09-30,SKU-1010,Chennai DC,13
2024-10-01,SKU-1010,Chennai DC,13
2024-10-02,SKU-1010,Chennai DC,16
2024-10-03,SKU-1010,Chennai DC,13
2024-10-04,SKU-1010,Chennai DC,14
2024-10-05,SKU-1010,Chennai DC,13
2024-10-06,SKU-1010,Chennai DC,17
2024-10-07,SKU-1010,Chennai DC,14
2024-10-08,SKU-1010,Chennai DC,16
2024-10-09,SKU-1010,Chennai DC,16
2024-10-10,SKU-1010,Chennai DC,13
2024-10-11,SKU-1010,Chennai DC,14
2024-10-12,SKU-1010,Chennai DC,14
2024-10-13,SKU-1010,Chennai DC,17
2024-10-14,SKU-1010,Chennai DC,13
2024-10-15,SKU-1010,Chennai DC,16
2024-10-16,SKU-1010,Chennai DC,15
2024-10-17,SKU-1010,Chennai DC,17
2024-10-18,SKU-1010,Chennai DC,15
2024-10-19,SKU-1010,Chennai DC,13
2024-10-20,SKU-1010,Chennai DC,13
2024-10-21,SKU-1010,Chennai DC,17
2024-10-22,SKU-1010,Chennai DC,14
2024-10-23,SKU-1010,Chennai DC,16
2024-10-24,SKU-1010,Chennai DC,13
2024-10-25,SKU-1010,Chennai DC,17
2024-10-26,SKU-1010,Chennai DC,16
2024-10-27,SKU-1010,Chennai DC,15
2024-10-28,SKU-1010,Chennai DC,16
2024-10-29,SKU-1010,Chennai DC,15
2024-10-30,SKU-1010,Chennai DC,16
2024-10-31,SKU-1010,Chennai DC,15
2024-11-01,SKU-1010,Chennai DC,13
2024-11-02,SKU-1010,Chennai DC,13
2024-11-03,SKU-1010,Chennai DC,15
2024-11-04,SKU-1010,Chennai DC,14
2024-11-05,SKU-1010,Chennai DC,16
2024-11-06,SKU-1010,Chennai DC,15
2024-11-07,SKU-1010,Chennai DC,14
2024-11-08,SKU-1010,Chennai DC,15
2024-11-09,SKU-1010,Chennai DC,15
2024-11-10,SKU-1010,Chennai DC,13
2024-11-11,SKU-1010,Chennai DC,17
2024-11-12,SKU-1010,Chennai DC,14
2024-11-13,SKU-1010,Chennai DC,16
2024-11-14,SKU-1010,Chennai DC,16
2024-11-15,SKU-1010,Chennai DC,13
2024-11-16,SKU-1010,Chennai DC,15
2024-11-17,SKU-1010,Chennai DC,14
2024-11-18,SKU-1010,Chennai DC,13
2024-11-19,SKU-1010,Chennai DC,15
2024-11-20,SKU-1010,Chennai DC,13
2024-11-21,SKU-1010,Chennai DC,17
2024-11-22,SKU-1010,Chennai DC,17
2024-11-23,SKU-1010,Chennai DC,16
2024-11-24,SKU-1010,Chennai DC,13
2024-11-25,SKU-1010,Chennai DC,15
2024-11-26,SKU-1010,Chennai DC,14
2024-11-27,SKU-1010,Chennai DC,14
2024-11-28,SKU-1010,Chennai DC,16
2024-11-29,SKU-1010,Chennai DC,14
2024-11-30,SKU-1010,Chennai DC,17
2024-12-01,SKU-1010,Chennai DC,22
2024-12-02,SKU-1010,Chennai DC,27
2024-12-03,SKU-1010,Chennai DC,25
2024-12-04,SKU-1010,Chennai DC,21
2024-12-05,SKU-1010,Chennai DC,27
2024-12-06,SKU-1010,Chennai DC,26
2024-12-07,SKU-1010,Chennai DC,22
2024-12-08,SKU-1010,Chennai DC,24
2024-12-09,SKU-1010,Chennai DC,26
2024-12-10,SKU-1010,Chennai DC,26
2024-12-11,SKU-1010,Chennai DC,22
2024-12-12,SKU-1010,Chennai DC,27
2024-12-13,SKU-1010,Chennai DC,24
2024-12-14,SKU-1010,Chennai DC,24
2024-12-15,SKU-1010,Chennai DC,22
2024-12-16,SKU-1010,Chennai DC,20
2024-12-17,SKU-1010,Chennai DC,27
2024-12-18,SKU-1010,Chennai DC,21
2024-12-19,SKU-1010,Chennai DC,26
2024-12-20,SKU-1010,Chennai DC,27
2024-12-21,SKU-1010,Chennai DC,27
2024-12-22,SKU-1010,Chennai DC,24
2024-12-23,SKU-1010,Chennai DC,22
2024-12-24,SKU-1010,Chennai DC,21
2024-12-25,SKU-1010,Chennai DC,28
2024-12-26,SKU-1010,Chennai DC,22
2024-12-27,SKU-1010,Chennai DC,22
2024-12-28,SKU-1010,Chennai DC,25
2024-12-29,SKU-1010,Chennai DC,22
2024-12-30,SKU-1010,Chennai DC,21
2024-12-31,SKU-1010,Chennai DC,27
2025-01-01,SKU-1010,Chennai DC,25
2025-01-02,SKU-1010,Chennai DC,26
2025-01-03,SKU-1010,Chennai DC,26
2025-01-04,SKU-1010,Chennai DC,24
2025-01-05,SKU-1010,Chennai DC,24
2025-01-06,SKU-1010,Chennai DC,24
2025-01-07,SKU-1010,Chennai DC,26
2025-01-08,SKU-1010,Chennai DC,21
2025-01-09,SKU-1010,Chennai DC,26
2025-01-10,SKU-1010,Chennai DC,25
2025-01-11,SKU-1010,Chennai DC,26
2025-01-12,SKU-1010,Chennai DC,25
2025-01-13,SKU-1010,Chennai DC,28
2025-01-14,SKU-1010,Chennai DC,24
2025-01-15,SKU-1010,Chennai DC,25
2025-01-16,SKU-1010,Chennai DC,23
2025-01-17,SKU-1010,Chennai DC,25
2025-01-18,SKU-1010,Chennai DC,27
2025-01-19,SKU-1010,Chennai DC,23
2025-01-20,SKU-1010,Chennai DC,27
2025-01-21,SKU-1010,Chennai DC,21
2025-01-22,SKU-1010,Chennai DC,23
2025-01-23,SKU-1010,Chennai DC,21
2025-01-24,SKU-1010,Chennai DC,23
2025-01-25,SKU-1010,Chennai DC,25
2025-01-26,SKU-1010,Chennai DC,24
2025-01-27,SKU-1010,Chennai DC,27
2025-01-28,SKU-1010,Chennai DC,27
2025-01-29,SKU-1010,Chennai DC,27
2025-01-30,SKU-1010,Chennai DC,21
2025-01-31,SKU-1010,Chennai DC,25
2025-02-01,SKU-1010,Chennai DC,13
2025-02-02,SKU-1010,Chennai DC,15
2025-02-03,SKU-1010,Chennai DC,14
2025-02-04,SKU-1010,Chennai DC,17
2025-02-05,SKU-1010,Chennai DC,15
2025-02-06,SKU-1010,Chennai DC,16
2025-02-07,SKU-1010,Chennai DC,13
2025-02-08,SKU-1010,Chennai DC,16
2025-02-09,SKU-1010,Chennai DC,17
2025-02-10,SKU-1010,Chennai DC,17
2025-02-11,SKU-1010,Chennai DC,14
2025-02-12,SKU-1010,Chennai DC,13
2025-02-13,SKU-1010,Chennai DC,15
2025-02-14,SKU-1010,Chennai DC,15
2025-02-15,SKU-1010,Chennai DC,15
2025-02-16,SKU-1010,Chennai DC,16
2025-02-17,SKU-1010,Chennai DC,15
2025-02-18,SKU-1010,Chennai DC,16
2025-02-19,SKU-1010,Chennai DC,14
2025-02-20,SKU-1010,Chennai DC,16
2025-02-21,SKU-1010,Chennai DC,14
2025-02-22,SKU-1010,Chennai DC,17
2025-02-23,SKU-1010,Chennai DC,13
2025-02-24,SKU-1010,Chennai DC,16
2025-02-25,SKU-1010,Chennai DC,16
2025-02-26,SKU-1010,Chennai DC,15
2025-02-27,SKU-1010,Chennai DC,13
2025-02-28,SKU-1010,Chennai DC,14
2025-03-01,SKU-1010,Chennai DC,16
2025-03-02,SKU-1010,Chennai DC,13
2025-03-03,SKU-1010,Chennai DC,17
2025-03-04,SKU-1010,Chennai DC,13
2025-03-05,SKU-1010,Chennai DC,16
2025-03-06,SKU-1010,Chennai DC,13
2025-03-07,SKU-1010,Chennai DC,14
2025-03-08,SKU-1010,Chennai DC,17
2025-03-09,SKU-1010,Chennai DC,15
2025-03-10,SKU-1010,Chennai DC,17
2025-03-11,SKU-1010,Chennai DC,15
2025-03-12,SKU-1010,Chennai DC,14
2025-03-13,SKU-1010,Chennai DC,15
2025-03-14,SKU-1010,Chennai DC,17
2025-03-15,SKU-1010,Chennai DC,14
2025-03-16,SKU-1010,Chennai DC,17
2025-03-17,SKU-1010,Chennai DC,17
2025-03-18,SKU-1010,Chennai DC,16
2025-03-19,SKU-1010,Chennai DC,13
2025-03-20,SKU-1010,Chennai DC,16
2025-03-21,SKU-1010,Chennai DC,14
2025-03-22,SKU-1010,Chennai DC,16
2025-03-23,SKU-1010,Chennai DC,15
2025-03-24,SKU-1010,Chennai DC,14
2025-03-25,SKU-1010,Chennai DC,15
2025-03-26,SKU-1010,Chennai DC,16
2025-03-27,SKU-1010,Chennai DC,14
2025-03-28,SKU-1010,Chennai DC,15
2025-03-29,SKU-1010,Chennai DC,16
2025-03-30,SKU-1010,Chennai DC,13
2025-03-31,SKU-1010,Chennai DC,14
2025-04-01,SKU-1010,Chennai DC,16
2025-04-02,SKU-1010,Chennai DC,13
2025-04-03,SKU-1010,Chennai DC,16
2025-04-04,SKU-1010,Chennai DC,15
2025-04-05,SKU-1010,Chennai DC,15
2025-04-06,SKU-1010,Chennai DC,17
2025-04-07,SKU-1010,Chennai DC,17
2025-04-08,SKU-1010,Chennai DC,16
2025-04-09,SKU-1010,Chennai DC,16
2025-04-10,SKU-1010,Chennai DC,14
2025-04-11,SKU-1010,Chennai DC,17
2025-04-12,SKU-1010,Chennai DC,17
2025-04-13,SKU-1010,Chennai DC,17
2025-04-14,SKU-1010,Chennai DC,15
2025-04-15,SKU-1010,Chennai DC,16
2025-04-16,SKU-1010,Chennai DC,15
2025-04-17,SKU-1010,Chennai DC,13
2025-04-18,SKU-1010,Chennai DC,14
2025-04-19,SKU-1010,Chennai DC,15
2025-04-20,SKU-1010,Chennai DC,13
2025-04-21,SKU-1010,Chennai DC,16
2025-04-22,SKU-1010,Chennai DC,16
2025-04-23,SKU-1010,Chennai DC,16
2025-04-24,SKU-1010,Chennai DC,15
2025-04-25,SKU-1010,Chennai DC,14
2025-04-26,SKU-1010,Chennai DC,13
2025-04-27,SKU-1010,Chennai DC,16
2025-04-28,SKU-1010,Chennai DC,14
2025-04-29,SKU-1010,Chennai DC,13
2025-04-30,SKU-1010,Chennai DC,17
2025-05-01,SKU-1010,Chennai DC,17
2025-05-02,SKU-1010,Chennai DC,14
2025-05-03,SKU-1010,Chennai DC,13
2025-05-04,SKU-1010,Chennai DC,17
2025-05-05,SKU-1010,Chennai DC,15
2025-05-06,SKU-1010,Chennai DC,14
2025-05-07,SKU-1010,Chennai DC,14
2025-05-08,SKU-1010,Chennai DC,14
2025-05-09,SKU-1010,Chennai DC,15
2025-05-10,SKU-1010,Chennai DC,14
2025-05-11,SKU-1010,Chennai DC,14
2025-05-12,SKU-1010,Chennai DC,16
2025-05-13,SKU-1010,Chennai DC,14
2025-05-14,SKU-1010,Chennai DC,16
2025-05-15,SKU-1010,Chennai DC,13
2025-05-16,SKU-1010,Chennai DC,16
2025-05-17,SKU-1010,Chennai DC,13
2025-05-18,SKU-1010,Chennai DC,14
2025-05-19,SKU-1010,Chennai DC,17
2025-05-20,SKU-1010,Chennai DC,16
2025-05-21,SKU-1010,Chennai DC,13
2025-05-22,SKU-1010,Chennai DC,15
2025-05-23,SKU-1010,Chennai DC,14
2025-05-24,SKU-1010,Chennai DC,17
2025-05-25,SKU-1010,Chennai DC,14
2025-05-26,SKU-1010,Chennai DC,13
2025-05-27,SKU-1010,Chennai DC,17
2025-05-28,SKU-1010,Chennai DC,17
2025-05-29,SKU-1010,Chennai DC,15
2025-05-30,SKU-1010,Chennai DC,16
2025-05-31,SKU-1010,Chennai DC,15
2025-06-01,SKU-1010,Chennai DC,13
2025-06-02,SKU-1010,Chennai DC,16
2025-06-03,SKU-1010,Chennai DC,14
2025-06-04,SKU-1010,Chennai DC,16
2025-06-05,SKU-1010,Chennai DC,15
2025-06-06,SKU-1010,Chennai DC,15
2025-06-07,SKU-1010,Chennai DC,17
2025-06-08,SKU-1010,Chennai DC,13
2025-06-09,SKU-1010,Chennai DC,14
2025-06-10,SKU-1010,Chennai DC,15
2025-06-11,SKU-1010,Chennai DC,15
2025-06-12,SKU-1010,Chennai DC,15
2025-06-13,SKU-1010,Chennai DC,17
2025-06-14,SKU-1010,Chennai DC,14
2025-06-15,SKU-1010,Chennai DC,15
2025-06-16,SKU-1010,Chennai DC,16
2025-06-17,SKU-1010,Chennai DC,16
2025-06-18,SKU-1010,Chennai DC,16
2025-06-19,SKU-1010,Chennai DC,17
2025-06-20,SKU-1010,Chennai DC,13
2025-06-21,SKU-1010,Chennai DC,16
2025-06-22,SKU-1010,Chennai DC,13
2025-06-23,SKU-1010,Chennai DC,16
2025-06-24,SKU-1010,Chennai DC,15
2025-06-25,SKU-1010,Chennai DC,15
2025-06-26,SKU-1010,Chennai DC,17
2025-06-27,SKU-1010,Chennai DC,17
2025-06-28,SKU-1010,Chennai DC,14
2025-06-29,SKU-1010,Chennai DC,17
2025-06-30,SKU-1010,Chennai DC,13
2025-07-01,SKU-1010,Chennai DC,14
2025-07-02,SKU-1010,Chennai DC,13
2025-07-03,SKU-1010,Chennai DC,16
2025-07-04,SKU-1010,Chennai DC,16
2025-07-05,SKU-1010,Chennai DC,15
2025-07-06,SKU-1010,Chennai DC,16
2025-07-07,SKU-1010,Chennai DC,13
2025-07-08,SKU-1010,Chennai DC,13
2025-07-09,SKU-1010,Chennai DC,15
2025-07-10,SKU-1010,Chennai DC,14
2025-07-11,SKU-1010,Chennai DC,14
2025-07-12,SKU-1010,Chennai DC,17
2025-07-13,SKU-1010,Chennai DC,16
2025-07-14,SKU-1010,Chennai DC,14
2025-07-15,SKU-1010,Chennai DC,15
2025-07-16,SKU-1010,Chennai DC,16
2025-07-17,SKU-1010,Chennai DC,16
2025-07-18,SKU-1010,Chennai DC,16
2025-07-19,SKU-1010,Chennai DC,16
2025-07-20,SKU-1010,Chennai DC,14
2025-07-21,SKU-1010,Chennai DC,14
2025-07-22,SKU-1010,Chennai DC,17
2025-07-23,SKU-1010,Chennai DC,14
2025-07-24,SKU-1010,Chennai DC,14
2025-07-25,SKU-1010,Chennai DC,17
2025-07-26,SKU-1010,Chennai DC,16
2025-07-27,SKU-1010,Chennai DC,16
2025-07-28,SKU-1010,Chennai DC,16
2025-07-29,SKU-1010,Chennai DC,17
2025-07-30,SKU-1010,Chennai DC,14
2025-07-31,SKU-1010,Chennai DC,17
2025-08-01,SKU-1010,Chennai DC,16
2025-08-02,SKU-1010,Chennai DC,13
2025-08-03,SKU-1010,Chennai DC,17
2025-08-04,SKU-1010,Chennai DC,13
2025-08-05,SKU-1010,Chennai DC,16
